2024-04-18 23:53:44,308 DEBUG   HandlerThread:10605 [system_monitor.py:probe():223] {'os': 'macOS-10.16-x86_64-i386-64bit', 'python': '3.10.14', 'heartbeatAt': '2024-04-19T03:53:44.243263', 'startedAt': '2024-04-19T03:53:44.099117', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/charles/Workspace/Columbia/AML_COMSW4995/project/ai-yoga-trainer/debug_transformers.py', 'codePathLocal': 'debug_transformers.py', 'codePath': 'debug_transformers.py', 'git': {'remote': 'git@github.com:amanichopra/ai-yoga-trainer.git', 'commit': '51877e95ac268ab0902424b845bfe1ec774cb6be'}, 'email': 'charles_m.18@hotmail.com', 'root': '/Users/charles/Workspace/Columbia/AML_COMSW4995/project/ai-yoga-trainer', 'host': 'Charless-MBP', 'username': 'charles', 'executable': '/usr/local/anaconda3/envs/debug_yoga_trainer/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2300, 'min': 2300, 'max': 2300}, 'cpu_freq_per_core': [{'current': 2300, 'min': 2300, 'max': 2300}], 'disk': {'/': {'total': 931.546989440918, 'used': 9.536285400390625}}, 'memory': {'total': 32.0}}
2024-04-18 23:53:44,309 INFO    HandlerThread:10605 [system_monitor.py:probe():224] Finished collecting system info
2024-04-18 23:53:44,309 INFO    HandlerThread:10605 [system_monitor.py:probe():227] Publishing system info
2024-04-18 23:53:44,309 DEBUG   HandlerThread:10605 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-04-18 23:53:51,990 DEBUG   HandlerThread:10605 [system_info.py:_save_conda():222] Saving conda packages done
2024-04-18 23:53:51,993 INFO    HandlerThread:10605 [system_monitor.py:probe():229] Finished publishing system info
2024-04-18 23:53:52,003 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:53:52,003 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: keepalive
2024-04-18 23:53:52,004 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:53:52,238 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: python_packages
2024-04-18 23:53:55,013 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:53:55,014 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:54:00,030 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:54:00,030 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:54:05,046 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:54:05,047 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:54:10,059 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:54:10,060 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:54:15,073 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:54:15,074 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:54:20,092 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:54:20,093 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:54:25,111 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:54:25,111 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:54:30,124 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:54:30,125 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:54:35,145 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:54:35,146 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:54:40,164 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:54:40,165 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:54:44,257 DEBUG   SystemMonitor:10605 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-18 23:54:45,174 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:54:45,175 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:54:50,189 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:54:50,189 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:54:55,205 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:54:55,206 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:55:00,222 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:55:00,222 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:55:05,235 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:55:05,236 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:55:10,253 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:55:10,253 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:55:15,273 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:55:15,274 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:55:20,286 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:55:20,287 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:55:25,300 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:55:25,300 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:55:30,318 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:55:30,319 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:55:35,330 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:55:35,331 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:55:40,345 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:55:40,346 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:55:45,359 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:55:45,359 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:55:50,376 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:55:50,376 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:55:55,391 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:55:55,392 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:56:00,405 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:56:00,406 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:56:05,423 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:56:05,424 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:56:10,437 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:56:10,438 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:56:15,448 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:56:15,449 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:56:20,465 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:56:20,466 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:56:25,477 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:56:25,478 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:56:30,492 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:56:30,493 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:56:35,509 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:56:35,510 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:56:40,524 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:56:40,525 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:56:45,542 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:56:45,543 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
2024-04-18 23:56:50,555 DEBUG   HandlerThread:10605 [handler.py:handle_request():146] handle_request: status_report
2024-04-18 23:56:50,555 DEBUG   SenderThread:10605 [sender.py:send_request():406] send_request: status_report
